GB	Taxonomy	ant	brn	gang	mandgl	midg	thorax	nasanov	sting	hpg	malptubes
GB41731	Conserved	3.4	72.2	37.45631565	1.118788773	21.62053265	0.44093168	18.32238625	7.5	0.089342769	57.65583178
GB41728	Orphan	0	5.3	1.556204617	0	0	0.039778968	0.023500869	0.07	0.005866901	0.125603425
GB41606	Arthropod	3.5	5.1	2.238337452	2.154637199	0.216874816	0.274942268	2.317397201	1.17	0.974324455	4.03546027
GB41603	Conserved	9.5	44.3	56.72657945	9.311649898	0.111304393	33.88752077	40.03551715	13.8	1.406656328	4.203379626
GB41603	Conserved	0.7	2.2	7.359154069	0.219541372	0.03732873	1.136876531	1.742022794	0.45	0.007895438	0.14803506
GB41741	Conserved	0.5	0.1	0.302541643	0	0	0	0	0.21	0	0
GB41602	Conserved	6.6	1.3	11.04639898	0.345205426	2.070988493	1.720574694	2.414613876	1.93	0.698072804	0.563075191
GB41602	Conserved	1.2	0.8	0.821288267	0.005431212	0.140649624	0.011635843	0.007719416	0.04	0	0.010784133
GB41602	Conserved	0.6	0.2	0.391214282	0.019748656	0.057290403	0.018135638	0.013295653	0	0.011180908	0
GB41742	Conserved	4.2	0.6	1.889051799	0.01888118	1.151682766	0	0.009177021	0	0	0.010823185
GB41742	Conserved	31.8	0.6	1.262833734	0.046776306	0.055985071	0	0.06656528	0.05	0	0.451776048
GB41745	Conserved	10.6	31.3	19.37684382	7.900454289	3.085484445	8.632692731	5.140136775	6.64	2.859545682	6.085675111
0.0	Hymenoptera	2.8	0.5	1.019448757	0.752418586	0.332789018	1.085571738	0.516774027	0.51	0.254352858	0.934076038
GB41680	Conserved	97.6	195.6	90.85378091	53.17360705	23.81440364	30.39945062	45.84784295	30.86	14.06234321	51.26427523
GB41681	Conserved	64.8	142.7	63.36939002	63.24894429	32.29203888	38.23585886	44.53822796	35.75	19.86530072	45.86837763
0.0	Conserved	6.2	5.1	7.447768626	0.524421287	32.91734452	1.863748894	7.289192618	1.05	0.031478881	3.776993888
0.0	O-TRGs	14.2	11.2	19.09100689	6.934048797	4.405344944	3.88004982	6.42142173	3.37	0.837083783	4.645709193
0.0	Insect	18.9	20.8	39.13572312	21.74986524	4.280059673	2.557830825	25.67397441	7.31	4.789361847	12.19965262
GB41735	Conserved	9.6	217.3	238.2209857	6.45990122	4.373797528	29.27186545	3.450628336	15.53	0.634536619	11.95463111
GB41608	O-TRGs	14.4	28.4	17.19113161	12.86510149	8.335996089	3.674106218	12.85550414	8.98	6.398866387	13.62824748
GB41744	O-TRGs	2.6	8.1	5.5870622	0.487271018	3.125252977	0.419663229	1.228454875	1.13	1.874655588	2.044476332
GB52396	Insect	0.6	4.4	0.255552044	0	0	0.032157221	0.017123384	0.02	0	0.169850394
GB52446	Arthropod	0.1	0	0	0.046966623	0	0.031401445	0.978062118	0.25	0	0
0.0	Hymenoptera	3.4	82.5	4.106583667	2.360160004	9.35351793	2.221676485	0.963073947	1.16	0.40436334	2.90220293
GB52453	O-TRGs	0.4	5.8	0.728998818	0.237859065	6.114481317	0.403588865	0.486290058	0.4	0.074430979	0.397483354
GB52439	Conserved	0.4	0.6	0.250321942	0.07991115	0.353257779	0.188512582	0.12193406	0.16	0.053849289	0.334618255
GB52457	Conserved	3.3	8.5	5.618379505	0.462973124	2.299632914	0.689472095	0.331737294	1.29	0.140323333	1.014153509
GB52438	Conserved	35.9	341.4	310.3965711	7.575774514	4.411431861	9.539563009	6.728694636	6.16	2.305904517	25.31058052
GB52432	Conserved	1.5	0	0.833566816	0.132356741	0.005419761	0.070453545	0.313854775	0.33	0.056225394	0.957126793
GB52432	Conserved	1.5	0.1	0.021961852	0.025650401	0.076833461	0.030149178	0.15255114	0.46	0	1.995262252
GB52433	Conserved	0.4	0.8	0.435204576	0.050664731	0.074468988	0	0.244943884	0	0.138512901	0.098954492
0.0	Insect	97.4	10.2	28.43513835	151.1649111	0.467630905	13.06795257	886.5600557	46.42	9.662452535	1.986425767
GB52424	Conserved	4.5	14.4	23.20481052	0.324929848	0.356659985	0.702992521	0.79928701	1.25	0.124084292	1.44988167
GB52424	Conserved	4.7	16.7	5.80088632	2.462597747	1.037882554	1.685362791	2.624328553	2.44	0.457662274	2.834533932
0.0	Conserved	21.4	196.6	63.2351759	9.703519628	3.818797831	9.223693588	15.14665592	9.16	1.959052694	12.66063503
GB52473	Conserved	17.2	27.4	33.00104244	6.534835965	3.809003619	13.46340544	8.685358488	11.32	3.178942103	9.795348267
GB52360	Conserved	113.6	1.1	312.1185478	64.04512227	115.1901293	520.2439132	57.5451116	46.35	27.79459267	374.9422843
GB52489	Conserved	5.5	1.6	0.338045886	0.058655834	34.57656887	0.129959165	0.068838821	0.18	0.055829618	0.546904191
0.0	Insect	9.6	0	0.104726638	0	0	0.075701167	0	0.05	0	0.157834358
0.0	Hymenoptera	7.5	1.1	0.186300585	0	0	0	0.086044057	0	0	0.122278562
0.0	Hymenoptera	5.8	2.6	0.321498564	0	0	0	0	0	0	0.125814692
0.0	Insect	6.8	0.4	0.410095091	0	0	0	0.030109022	0	0	0.111474894
GB52391	Insect	10.6	3.9	0.527435195	0.060948997	1.213146479	0	0.040368534	0.07	0.033947703	13.5272192
GB52392	Hymenoptera	4.8	11.2	1.214939034	0.040827252	0.698091794	0.044428856	0.123171668	0.09	0	8.927877129
0.0	Hymenoptera	4.9	1.4	0.114972245	0.023322422	0.037016748	0	0	0	0	0.280246993
GB52404	Insect	10.1	2.1	0.568322661	0.355610929	0.080976562	0	0	0.04	0.013970701	1.368199415
GB52407	Insect	5.6	1.1	0.757820432	0.317027598	0.081345596	0	0	0.08	0.009437516	6.40253969
0.0	Insect	11.9	1.5	0.847866241	0	0.041969105	0	0	0.02	0	0.3880898
0.0	Insect	4.5	3.6	1.30153775	0	0	0	0.044548552	0	0	0
0.0	Insect	13.8	9.4	2.107629823	0.049609652	0	0	0	0.08	0	0.105829093
GB52352	Conserved	0.5	0.2	0.36116793	0.048285392	0.090941668	0.135977937	0.073641066	0.1	0.091385989	0.226421564
GB52352	Conserved	6.8	13.2	12.40391255	0.581006064	0.83491737	51.67798083	1.164833152	7.32	1.730402689	2.113382917
GB52497	Conserved	142.8	56.6	192.0338855	148.6571871	167.5423198	178.2711083	132.5916868	92	45.45670165	186.2054315
GB52504	Conserved	22.5	4.1	1.857331549	0.271166116	0.09884315	0.518242813	0.277689847	0.33	0.113330571	0.181165484
GB52505	Conserved	25.8	21.5	14.78350827	30.79114626	2.014901016	17.19073241	54.80019987	102.52	7.2000533	2.098353664
GB52507	Conserved	0.5	0.8	1.193494126	0.669260512	0.379771419	0.195437763	0.326015769	0.26	0.099785274	0.746668816
GB52429	Conserved	6.7	17	7.438005288	6.331515419	1.131610352	1.266468691	29.20340052	2.97	1.005270624	2.449819391
GB52469	Conserved	52.7	30.9	20.8380919	73.27019232	31.65436614	5.289218929	32.288579	19.04	4.040611814	82.01468898
GB52419	Hymenoptera	27.2	43	23.43622715	19.38097997	13.53540428	30.57160218	22.71591109	15.79	5.608910627	25.26415118
0.0	Insect	10.2	3.4	0.988775472	0	0	0.166066404	0	0.04	0	0.025310178
0.0	Hymenoptera	19.6	9.1	0.276974178	0	0	0	0.043555617	0	0	0.258115122
GB52374	Hymenoptera	12.3	0.4	0.569930173	0.01747413	0	0	0.015392	0.02	0.025555531	0.355859063
GB52346	Conserved	47.8	76.5	41.77777907	31.17221733	29.49372135	23.37012173	32.96170032	28.97	16.24665507	39.90774342
GB46565	Conserved	0.3	0.2	0.288074778	0.500180318	0.147728091	1.889464338	0.262073961	0.93	0.154578264	0.947356308
0.0	Hymenoptera	0.2	0.1	0.19753568	0.054480519	0.076294252	0.247794354	0.075097893	0.05	0.044951586	0.134040273
GB46569	Conserved	575.6	1464.7	1008.143365	1000.672771	390.4568069	851.0115969	523.9259217	364.97	118.7842242	598.7334439
0.0	Hymenoptera	0.2	0.6	0.102298642	0.037205346	0.040810104	0.009757977	0.066218208	0.04	0	0.037515445
0.0	Hymenoptera	0.1	1.7	0.025664839	0.003226495	0.037640258	0.032970341	0.019288873	0.05	0.014482944	0.006448404
GB46564	Conserved	185.4	199.6	402.8774571	72.91806356	15.50533335	115.8827943	193.8983982	141.32	5.742701655	21.27531059
GB50936	Insect	0.9	0.7	1.758883481	0.509467628	0.179194453	0.312237878	0.329722877	0.28	0.113200597	0.338968039
GB50936	Insect	9.5	14.6	6.185659276	3.404071747	1.048945084	6.017398029	3.010642554	2.59	1.011606672	2.996355621
GB51030	Conserved	19.1	12.2	14.97343675	25.51962175	22.61483281	14.77910173	19.19052597	8.77	8.938933767	27.19090606
GB51014	Conserved	17.1	40.4	0.593406814	0.160505767	0.063274303	0.118878092	0.21251383	0.6	0.07664948	0.968341883
GB51035	Conserved	26.1	39.3	18.99675097	13.72802906	33.29325583	65.72867114	17.49625733	16.2	3.307164209	63.63524281
0.0	Insect	0.3	0.9	0.224255832	0.013726817	0.048325466	0.066519167	0.041819974	0.06	0	0.157987011
GB51037	Conserved	0.1	0.2	0.302446903	0.088491211	0.176246211	0.024230077	0.091367235	0.04	0.008025946	0.174078214
GB51037	Conserved	0.4	1.7	0.727207009	0.257330492	0.773584353	0.379596531	0.539005428	0.26	0.083595888	0.537801566
GB51037	Conserved	0.1	10.2	0.356330875	0.093572063	0.12649968	0	0.043491857	0.04	0.012599761	0.009302684
GB51004	Conserved	2.8	3.6	3.542978671	2.659238373	4.077539776	1.766536678	2.920924024	1.93	0.604259612	2.391638994
GB51044	Insect	0.8	0	0.571521955	0.11256004	2.096286869	0.340161293	0.255561756	0.03	0	0.207388873
GB51044	Insect	37.2	10.2	27.72061819	0.333100064	91.53594193	0.689768688	22.06562827	0.9	0.06538966	0.901176635
0.0	O-TRGs	24.1	23.1	19.38334407	19.7149131	4.193009616	163.2784055	7.717276248	12.62	2.09516836	16.2743232
GB51045	Conserved	1.6	6.4	1.914740041	0.585551212	0.798568355	0.515877032	0.714937775	0.57	0.118557465	0.733017039
GB51048	O-TRGs	0.1	0.5	0.819456833	0.007627126	0	0	0	0.05	0	0.005148604
GB51051	Insect	0	3.9	0	0	0	0	0	0	0	0
GB50993	O-TRGs	28.9	33.5	29.27149314	30.08939715	20.30484588	19.49601545	22.09935693	15.26	7.802099274	34.43507106
GB51059	Conserved	0.8	0.5	1.169165409	0.172498843	2.810228592	0.080950477	0.561938899	0.39	0.040398689	0.134712314
GB51059	Conserved	6.2	1.6	5.313355054	0.616044858	12.65075138	1.103195422	4.860047805	2.44	0.120907486	3.960072139
GB51059	Conserved	2	0.3	3.806250014	0.30696606	0.595385922	0.246443977	2.024631408	1	0.015694	0.403199906
GB51059	Conserved	0.5	0	0.276034281	0.018136496	0.251784658	0.161064488	0.147042967	0.14	0	0.089151161
GB51059	Conserved	51.3	1.8	8.251685623	3.800693785	1.198286508	9.770878433	56.08330573	93.25	0.031339345	3.881713278
GB50988	O-TRGs	5.2	0.8	2.538442842	3.131669093	0.734126155	0.984204861	5.641099475	5.51	0.24666805	2.372360491
GB50988	O-TRGs	0.2	0.1	0.049056523	0.022160636	0.235298562	0.031107821	0.15916836	0.03	0.00354773	0.278131608
GB51063	Conserved	1.1	0.4	0.565652523	0.611949028	0.227777642	0.06889584	1.193673994	0.52	0.053984751	0.525310133
0.0	Hymenoptera	0	0	0.175656949	0	0.118164739	0	0	0	0	0.963250959
GB51070	Conserved	37.9	81	38.13136541	22.7159975	18.71653025	407.9723911	21.93912411	27.59	3.690543939	79.80432458
GB50974	Conserved	85.1	4.7	14.30270852	198.0650773	17.1753112	997.5080583	125.7265756	217.82	50.67731494	17.91206179
GB50973	O-TRGs	0.1	0	0.037360114	0	0	1.734458666	0.064857187	0.11	0	0.032451743
0.0	Orphan	0.3	0	0.111802996	0.057895862	0	0	1.01254124	0.56	0	0.076990425
GB50960	Conserved	0.2	0	0.136137577	0.181237818	0.234770964	0.172903447	0.05473456	0.12	0.020885842	0.316581386
GB51088	Conserved	39.9	73	68.85991208	140.4374735	10.97427023	9.80743691	213.2205681	124.78	10.34023672	153.8219281
GB51087	Conserved	101.1	52.9	111.5515241	12.65568279	280.1696033	24.21898107	152.6926183	65.63	21.81656037	290.5990085
0.0	Arthropod	1.3	6.8	3.365285019	0.430326242	0.229978609	64.40279684	0.812327093	3.88	0.108452046	1.043385045
0.0	Hymenoptera	0.2	0.4	0.136420655	0	0.066411737	0.087963015	0.136808451	0.05	0.031071493	0.078237862
GB51093	Conserved	0.3	0.9	0.253435112	0.194699309	0.196437301	0.313952716	0.290157269	0.14	0.075814915	0.350843505
GB50954	Arthropod	15.7	173.5	43.52299021	0.32731793	4.547706677	0.218135285	0.530736836	1.7	9.419346955	1.551333708
0.0	Conserved	24.4	20	30.78422764	21.19244978	9.263037434	106.8882487	14.61997294	15.18	4.747861187	25.51129365
GB50951	Conserved	30.9	37.4	21.95341405	43.83601858	46.18211572	23.8351045	29.74771706	22.37	15.17390492	45.09305534
GB50952	Conserved	0.6	0.8	0.338820579	0.560844303	0.46481486	0.299233827	0.37238641	0.36	0.396254064	1.372191164
GB50947	Conserved	33.8	48.6	31.17433293	36.29325948	28.90520769	27.53952452	31.10196385	17.94	8.39699272	42.43489499
GB50945	Insect	29.3	65.4	42.4788521	24.02275567	20.1716288	22.29183977	20.98672841	16.27	5.097032146	28.68659058
GB50944	Conserved	202.1	84.6	182.8602752	395.9844855	414.2116088	25.61526521	280.1674591	209.04	266.0214607	139.2337656
GB50943	Conserved	150.5	519.3	383.2879486	104.9430588	16.77219773	2010.271846	66.66220646	260.8	12.40063752	146.775287
0.0	Conserved	1.4	1.7	0.820084583	0.227749223	0.237989189	0.163569268	0.148238128	0.13	0.048526619	0.260905665
GB51107	Insect	0.9	0.1	0.381637293	1.192662815	0.115545283	1.113066366	0.148083247	0.46	0.176187051	0.205152942
GB50941	Conserved	0.9	5.5	0.597528605	0.803951161	0.292829153	0.235108823	0.283318429	0.45	0.029524331	0.150117836
0.0	Conserved	83.2	60.9	67.46778243	78.3590682	23.79928517	71.85845803	78.18883817	39.22	11.61892823	75.01979807
GB51112	Arthropod	0.3	0	0.17028386	0.163202031	0	0.467073624	0.11404865	0.05	0.08236187	0.162254114
GB51112	Arthropod	0.1	2.2	0.069893111	0.032654456	0.018359713	0.054121336	0.058146819	0	0	0.043851581
0.0	Conserved	10.5	5.5	12.243684	6.011883653	0.465766288	0.881736085	7.642902778	5.3	3.364000926	6.479351906
0.0	Conserved	72.4	42.8	70.59819295	80.65557196	75.47650216	86.6237692	56.83807883	43.02	10.59191218	83.39328348
GB50935	Conserved	62	52.4	56.08935739	61.96600758	45.11336004	76.24710937	41.49029818	23.46	13.51428021	44.66968022
GB50931	Conserved	0.1	0	0.012046528	0.407987708	0.198775213	0.029851517	0.767346066	0.19	0.322011093	0.518930629
GB50932	Conserved	0	0	0	0.028259496	0.947805027	0	0.008033081	0.02	0	0.349803441
GB50927	Conserved	0.1	0.4	0.122498483	0.126397085	0.156776928	0.058594261	0.092908942	0.09	0.025524905	0.138761929
GB51125	Conserved	2.5	14.1	17.12803453	0.817061003	0.177593511	0.464435196	1.10807757	0.88	0.411649978	1.38444113
GB51130	Conserved	48.6	84.8	49.58947817	57.31862432	43.52409341	72.92820299	39.67757322	39.35	11.76666001	84.48963927
GB51144	Conserved	0.3	0.2	0.545915281	0.01557869	0	0.413339555	0.08735186	0.14	0	0.600646253
0.0	Orphan	0.8	0.5	0.627292098	0.030340932	0.688541946	7.995529748	0.669107294	2.11	0.052065061	0.715334201
0.0	Hymenoptera	426.7	145.5	516.2785833	43.92671418	185.1275916	40.00659012	56.84046676	55.85	2.470438082	39.49425305
GB51158	O-TRGs	628.9	939.7	3326.827645	25.60285749	2.39523515	376.0226658	139.4567117	133.6	0.731721414	34.03188991
GB50897	Conserved	0.2	0.3	0.280236063	0.157146814	0.578112591	0.616922757	0.134952763	0.45	0.00380573	1.427061095
GB50893	Conserved	1	0	0.958126272	0.026830836	115.7840622	0.022103218	0.156807045	0.18	0.039192349	59.96826512
GB51163	Hymenoptera	0.1	1	0.633084206	0.067113005	0.186608848	0.086480521	0.902630341	0.15	0.007884584	1.810071096
GB51165	Conserved	0	0.3	0.297357148	0	47.91771212	0.018277841	0.084142977	0.06	0.042034145	60.35531325
GB50889	Conserved	0.7	0.1	0.057567054	0.887883245	0.112372192	0.6266854	0.104344567	0.41	0.661875324	0.013217334
0.0	Orphan	1.2	0.1	0.368615846	2.026018797	0.051753605	1.38945916	0.285552454	3.14	1.048402183	0
0.0	O-TRGs	12.3	17.1	9.462858418	5.362842677	3.753838791	27.80531378	3.694051627	5.63	1.411875589	8.07735367
GB50874	Conserved	85.7	27.7	56.91934414	136.0133663	7.264069997	92.7584475	43.91427522	25.32	9.460546571	32.56918094
0.0	Orphan	8.3	1.7	5.069953202	14.51761609	1.108058819	18.44734513	4.141643666	3.82	0.76519745	8.940187885
0.0	Orphan	2.8	1.8	1.03799752	17.45979039	1.662388518	21.23432778	4.694651541	10.01	7.432275146	0.692196219
GB51019	Conserved	28.9	176.2	82.97040388	12.98131278	55.32660789	13.24799868	29.21850185	32.9	2.01597781	141.1725427
0.0	Conserved	21	22.5	23.91630246	8.374286312	6.079663594	5.815420862	7.132624284	7.82	4.194598841	24.04912719
GB51041	Conserved	34.4	117.6	147.5246787	8.870035494	8.395869445	5.068531601	6.975842936	6.03	1.86382112	29.92474484
GB51042	Conserved	151.3	271.5	230.9460836	268.6766691	161.9102808	1232.045578	239.8781594	189.9	34.18579912	243.5035618
GB50967	Conserved	74.4	101	51.48648741	83.2614267	42.99280788	51.1942838	47.35426697	34.14	11.91666479	61.06736538
GB50966	Conserved	143.6	123.1	140.5382501	84.15097137	65.57783875	49.52165431	74.1373732	52.09	24.06649173	111.4510693
GB50964	Conserved	33	44.5	30.40398541	37.72012195	33.0258784	34.37840172	31.29606602	24.02	13.42877326	43.68258077
0.0	Orphan	28.4	0	27.8890091	305.0333589	0.074943745	6.962754277	37.46467914	38.19	25.37046754	2.499202642
0.0	Conserved	0	1.8	0	0	0	0	0	0	0	0.012931968
GB51104	Conserved	162.4	26.1	38.85949432	131.4457762	0.7252789	23.9415305	73.05733302	71.21	37.21428152	94.32966064
GB51113	Conserved	52.7	29.9	31.98051257	33.48315585	79.91748495	9.046316104	36.04529322	25.88	12.64728493	41.99230815
GB51119	Conserved	97.3	108.7	85.30019102	76.23551617	243.5199603	24.55256667	65.85176079	36.68	12.58141837	107.0806278
GB51120	Conserved	32.8	26.3	21.32277586	3.550036104	60.5253629	2.006911078	8.180632752	4.98	1.69823366	54.02910474
GB50925	Conserved	99.7	97.6	101.7293678	102.0854539	41.08783004	162.5392598	64.18226081	60.26	13.45721212	108.4371371
GB51122	Conserved	19.8	38.7	22.66398737	23.4476063	13.73069103	20.00792311	13.19031885	14.39	3.851934357	21.96769716
GB50924	Arthropod	87.7	104.2	136.2756992	20.88363713	14.57907048	24.52145578	305.1892224	20.24	1.9058792	31.39386698
GB51124	Conserved	37.3	54.3	38.60692869	31.29015516	15.41168715	41.56781256	23.62725562	17.1	7.40065617	37.92484773
GB50921	Conserved	25.2	21.5	38.15449182	14.36309601	4.052512729	2.431224448	42.63359844	5.66	3.462775416	24.10930701
GB44968	Conserved	0.1	0.8	0.372373892	0.009783802	0	0.010858854	0.031706222	0.01	0.007849199	0.013208888
GB45150	Conserved	0.1	0.5	0.587772176	0	0	0.008254012	0	0.01	0	0
GB45211	Conserved	0.2	0	0.043370977	0	0.159442821	0.041252192	0.122441666	1.1	0	0.045930565
GB45091	Conserved	0.2	0.9	0.844714322	0.167702996	0.018953855	0.142849721	0.109581382	0.23	0.097294148	0.501006743
0.0	Hymenoptera	1.5	1.4	2.710349894	0.991150044	0.026652482	22.87675828	0.584998708	1.53	0.348237063	0.012945573
GB45087	Conserved	2.8	0.9	9.816970329	6.371078416	0.229087537	3.105269943	1.943942521	2.72	0.46973265	0.147625903
GB45087	Conserved	0.7	9.7	0.757210634	0.718217597	0.046481072	0.798830461	0.16393226	0.48	0.156590742	0.036736946
GB45094	O-TRGs	22.2	62.7	27.82989823	15.42724995	16.33294981	10.15220167	19.60011364	17.74	4.643491841	23.58580728
GB45098	Conserved	15.6	10.2	13.16586908	11.78403093	7.318970215	10.37060776	8.597081268	8.13	4.966582743	10.72484485
GB45098	Conserved	15	21.3	7.619365532	7.689886797	6.709149547	7.372194497	7.281005935	6.56	3.729785445	8.794289576
GB45084	Conserved	51.7	49.5	61.70499908	22.91205426	9.695341207	56.21109106	13.52522872	11.97	3.436379731	15.43668052
0.0	Conserved	3.3	1.4	0.806273009	0.033022895	0.028752003	0	0	0	0	0.068964984
0.0	Insect	5	0.1	0.219042556	0	0	0.036920166	0.01675194	0	0	0.06843543
0.0	Orphan	11.9	0.1	0.740505692	0	0.06205749	0	0	0.18	0.034391723	0.982443504
0.0	Insect	1.2	0	0	0	0	0	0	0	0	0.03474915
0.0	O-TRGs	0.1	0.2	0.297621999	0.048105247	0	0.036757246	0.241036665	0.13	0.012576077	0.252537702
GB45110	Conserved	0	0.3	0.41606706	0.082633029	0.017986499	0	0.802741721	0.36	0.171100619	0.280065815
0.0	Conserved	0	19	0.473408998	0.019298236	0	0	0.043536967	0.08	0.034286958	0.04255476
0.0	Conserved	1.2	0	0	0	0	0	0	0.08	0.397629589	0
0.0	O-TRGs	0.2	0.6	0.043813538	0.173458036	0	0	0.407290999	0.41	0.021131231	0
GB45113	Conserved	91.7	110	92.34090015	153.6728629	80.55861669	125.0008487	78.38764475	48.13	16.99044182	143.9560502
GB45051	Conserved	0.5	4.1	2.75472165	0.029030729	0.003783889	0.007887369	0.017234925	0.07	0.0190628	0.071751519
GB45049	Conserved	0.7	3.6	5.909294793	0.045992027	0.008221809	0.026804349	0.051597699	0.03	0.007387523	0.044101076
GB45119	Conserved	85.9	173	161.7523915	179.5903569	88.5041983	170.2054529	103.0107311	65.06	16.72089204	152.604277
GB45046	Conserved	8.2	4.8	5.561242857	8.650053767	12.18242466	1.318718123	7.298956609	5.54	2.363687166	5.91751796
GB45125	Conserved	110	115.4	101.1370537	130.2419397	89.65428276	112.0782393	80.92531327	73.55	29.4081791	161.1521254
GB45045	Insect	0.2	0.2	0.535751828	0.473826644	0.550329973	0.385657398	0.313396454	0.31	0.080342717	1.366678926
GB45045	Insect	2.7	1.6	1.658644123	0.938211696	4.79875607	1.317669246	1.210653039	0.3	0.464533279	3.20042856
GB45044	O-TRGs	0.1	0.2	0.493394923	0.204888577	0.104059096	0.159271026	0.102085809	0.06	0.066167843	0.299646873
GB45040	Conserved	0.6	0.6	0.96101512	0.418778582	0.50064297	0.160545364	0.454862649	0.18	0.122410768	0.743492424
GB45134	Conserved	16.4	2.9	10.13605375	14.47344343	14.90177029	19.60863053	10.77945952	12.99	1.338689193	11.70367252
GB45039	Insect	46.2	28.3	37.74924266	37.14626815	32.17459948	94.18003742	26.45686032	24.93	5.988872612	53.91902931
GB45037	Conserved	2.3	3.7	3.818620184	0.082959426	0.473484283	2.168506751	0.819310845	1.99	0.956586099	12.88083128
GB45036	Conserved	0.9	0.3	0.68899375	0.395512287	0.008187884	0.099474976	0.211249175	0.31	0.344379377	4.566600762
GB45034	Conserved	0.5	2.1	12.34025921	0.072285821	0.124247354	1.389657885	0.079707585	0.34	0.12743117	0.777193287
GB45034	Conserved	0.2	0.2	0.054947142	0	0	0.420793168	0.055658823	0	0	0.15551232
GB45140	Conserved	3.5	44.8	26.53482436	0.072026642	0.035523717	2.947370335	0.166574438	0.79	0.070752755	0.042220251
GB45029	Conserved	0.6	1.2	0.023284019	0	0.004551089	0	0.079158758	0.18	0	0.007010832
GB45145	Conserved	0.1	0.1	0.212508663	1.024457458	0.061518183	0.028701561	0.087408952	0.05	0.01250301	0.049210101
GB45145	Conserved	0.6	0.5	0.396016455	0.701205751	0.017322015	0.040134688	0.409514798	0.27	0.036944724	0.662650155
GB45145	Conserved	1.4	8.7	0.774741048	0.963413166	0.07320741	0.056702157	0.385982604	0.6	0.031106945	0.759743964
GB45026	Conserved	211.7	184.9	227.3738229	298.6119488	160.2673142	354.6633472	155.9622601	110.75	39.87230048	275.2976194
GB45023	Conserved	41.8	0.5	1.266824593	50.73929363	0	0.608890257	21.9922355	2.36	0.560771759	0.240969443
GB45023	Conserved	4.1	5.4	0.126488638	3.200075382	0.008839642	0.033215374	0.742942536	0.32	0.004898853	0.029625062
GB45023	Conserved	61.6	0.6	2.610571389	9.649960756	0.510285469	1.513858716	10.12887221	3.58	0.547609119	0.832216629
GB45149	Conserved	482.3	0.6	3.648169925	13.53727914	0.059929019	6.169150938	28.8861583	19.91	4.534433618	2.340338623
GB45152	Conserved	0.5	0.2	0.098835893	0.115671514	0	0	0.087879417	0.14	0	0.109053739
0.0	O-TRGs	1.9	12.7	2.467888093	0.694875197	0.040878406	0.120502647	0.383529519	0.56	0.042928172	0.099778331
GB45156	Conserved	0.3	0.1	0.222114937	0.020297566	0.025991229	1.625033571	0.080687337	0.11	0.039527579	0.219665848
GB45156	Conserved	0.3	0.3	0.284528569	0.103963387	0.064866518	0.168592118	0.11715103	0.06	0.050302076	0.295670711
GB45155	Conserved	0	1.5	0.007597595	0.026211196	0.006933622	0.014452866	0.005263565	0	0	0.005340532
0.0	O-TRGs	0.8	0.5	0.988329254	0.047419596	0	0	0	0.1	0	0
GB45159	Conserved	43.2	62.6	180.6759884	397.960348	6.336695583	39.36029888	48.05221625	76.28	24.62631385	36.55639291
GB45005	Conserved	7.8	17.3	8.751723894	2.788542131	0.414284547	1.559262335	4.276976797	2.45	0.090134223	1.110506966
GB45172	Conserved	1.3	1	2.358532991	18.51946285	4.995398494	0.335463741	4.401307046	1.26	0.258440442	7.928511631
0.0	O-TRGs	1.6	0.4	0.563106153	2.899505931	0.599503151	0.983877754	1.960581308	0.63	0.556888789	245.1757759
GB45001	Conserved	22.6	43.1	24.85170109	21.21352835	11.65197915	14.72908069	14.59042712	11.41	5.436270377	20.87963462
GB44998	Conserved	2.6	0.7	2.214318731	2.87250889	2.376017065	1.062378278	2.529335585	0.79	0.544546305	1.885787674
GB44995	O-TRGs	9	2.3	4.951395366	9.65668361	7.194571617	13.98047621	6.639602838	4.05	1.652081555	8.263907453
GB45175	Conserved	0.3	1.4	0.104095626	0.345100429	0.114981453	0.291891699	0.25411244	0.21	0.091367728	0.417034559
GB45177	Conserved	0.8	0.1	0.131923622	2.216412423	0.412876419	3.959857335	1.026984977	1.93	0.30839632	2.984856447
GB44992	O-TRGs	24.4	39.9	18.90564764	16.03946276	10.92869485	17.1152336	11.90219501	12.91	5.908780623	17.03402225
0.0	Insect	4	3.1	2.019498815	3.28256891	0.560949968	4.997890441	1.401744665	1.89	0.95106634	6.890174381
0.0	Conserved	1.3	0	1.976418316	0.383649273	0.565653788	0.436122637	0.621070535	0.23	0.322243424	0.480304895
GB44990	Conserved	1.6	0.6	2.866570064	1.681070863	0.906010193	1.940394201	0.62338207	0.73	0.20796653	0.797724832
0.0	Insect	23.6	71	31.00234744	7.733867231	13.14774287	34.66785794	7.433983484	10.9	1.708352223	11.56658673
GB44987	Conserved	0	0	0.11352635	0.94958467	0.046131885	0	1.305246954	0.48	0.194899188	0.241122252
GB45183	Conserved	16	2	0.345321285	1.699234513	0.030819562	0.06875171	0.394687429	2.81	1.63112686	0.14028243
GB45185	Conserved	60.4	122.7	72.10788037	153.7281456	99.18217143	23.33899218	93.65726397	46.91	25.64222532	90.77021837
GB44985	Conserved	1.1	6.4	2.213597542	1.03862368	1.099305661	0.251425892	0.778909966	0.77	0.337048059	0.810955094
GB45186	Insect	12.8	32.7	12.6421531	8.591989169	6.310645797	7.480831936	15.22748947	4.68	3.203636622	10.0664924
